c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,Category
42,23.018305706575383,-944.9950482641253,-1298.082676475141,-1613.5631406475145,-1653.0916519690793,-1468.6079135247219,-1189.6353222399491,-704.3002530860598,-286.1986169253008,128.4936870432173,351.32074349057484,427.70941254718605,295.4999627116194,B. nana
43,21.869731101397615,-951.5934760863489,-1286.958556499649,-1596.4068781326548,-1641.3159574782817,-1459.6441477867502,-1168.4330244403313,-700.9509420263221,-292.06523683854084,116.11025892273558,364.81703252772695,416.52247246011757,292.3821961624664,B. nana
44,22.820126173589813,-950.157899230707,-1282.1751264447428,-1599.0548238058557,-1642.8441966398452,-1459.3190907231194,-1178.135477617269,-708.181318220483,-292.9947457295582,112.95337508763886,360.03804845653127,410.057639472813,296.31762289359847,B. nana
45,21.604234265766475,-942.8478311089006,-1298.899351559511,-1608.9596164342058,-1648.566303977526,-1470.2942521721413,-1183.851534212256,-705.4781635262448,-284.3082463365374,121.82918734876638,365.83002698088814,411.6552431479487,302.7018052110981,B. nana
46,20.947096958911096,-949.1924590790175,-1294.1819317519255,-1598.9937371710896,-1635.6729316330925,-1465.6919346391892,-1169.8833218145448,-709.6605654554899,-280.70039183652204,127.17946924836566,365.5499407730353,409.15014886501774,290.0331058496943,B. nana
47,22.08740371944815,-952.9693884123975,-1290.5178966653118,-1604.3772068562366,-1640.1735605942122,-1470.6357565777873,-1170.6945007680933,-712.6780912940498,-279.72840165199716,124.98403362972248,353.82723019262534,422.33341652260515,286.5749901467087,B. nana
48,21.24846059339516,-957.9643699267198,-1293.1505557403689,-1592.502789886756,-1618.240656804554,-1451.3036669910261,-1153.7418365895646,-707.5649434626929,-293.29292827603047,109.15580801884448,354.9947412308653,412.11955123736067,285.044164204102,B. nana
49,21.08147151586535,-946.4292403168795,-1298.632797636573,-1609.7242609306809,-1652.7002742562222,-1472.7331616873898,-1176.6445535776757,-706.7899651440669,-288.57736617302726,123.90277776148214,365.8130354681658,416.30267041508057,304.7292999018071,B. nana
50,22.202753060695255,-954.0102551162028,-1295.5914008481736,-1611.4126885434816,-1642.9536861321224,-1469.7486054993585,-1187.9590194778723,-715.7949688101129,-284.133340979882,128.33697592510254,363.02739923273583,414.9766756400413,311.6017265423576,B. nana
51,22.373303178708493,-959.5515733400641,-1280.790873597777,-1599.421765479908,-1637.0642087014728,-1460.1225450129289,-1167.6917358657922,-719.538364762222,-282.7613056229211,130.53256322624458,366.7455048709063,405.18395078816616,284.88830461881105,B. nana
52,21.6784215669074,-946.4005043783687,-1296.7728871073655,-1612.8001416274326,-1638.9866669884311,-1484.9663935338133,-1172.075306525735,-715.3759007967114,-279.2121319662574,122.54059806173775,362.52473796465097,416.49339184620715,297.74817749286143,B. nana
53,22.66552397532859,-942.5436298377846,-1300.1901245988388,-1616.6864067550134,-1649.4723902753487,-1474.710843889199,-1186.6188726977541,-697.265482011797,-297.51420534568774,130.54351041928612,355.57579198651047,427.0728154654737,292.6628572200669,B. nana
54,21.444732080938536,-961.0076533383767,-1295.2253211860261,-1600.0135900005348,-1618.3614964042727,-1463.6684191361053,-1151.8184072709275,-717.377521836238,-283.6036962918778,129.57785812316624,360.31849291290104,415.8290460767437,293.0133611624417,B. nana
55,19.53510536941637,-953.0187221511494,-1307.921328641738,-1607.4607548760441,-1635.7683245884298,-1472.6024168430815,-1161.6087527718935,-707.4074426716869,-280.8858742451243,118.39337209183037,362.24743811386764,420.82080656554126,294.19465999806556,B. nana
56,21.6172005426526,-955.7057546511688,-1295.5187997459464,-1603.812474562152,-1639.460850595449,-1467.735588222427,-1166.8827805129035,-720.6024125299831,-282.91374063020805,131.0862201417701,367.7416181047323,412.58026316808366,297.83102914682723,B. nana
57,21.492025116174897,-955.2765803201708,-1293.678236707155,-1602.5836479274399,-1639.864247588049,-1475.8113073085674,-1166.689732886251,-722.2665634513372,-281.93280591190927,119.13284843324858,365.51584343905927,421.61557241840654,300.8388182773426,B. nana
58,21.09945684653123,-945.1222479841393,-1300.2579839316306,-1610.125682106967,-1649.0861012593416,-1482.6965083337273,-1174.1763882886803,-712.6042894749494,-283.9182998105853,117.15601492960015,369.047576473833,421.00205717005394,303.64053249585146,B. nana
59,21.09932114696191,-946.9242568910677,-1296.0700072756456,-1606.1744422835252,-1642.5402797439306,-1477.7215276211368,-1167.2067364191605,-711.4379314279875,-284.39181273437,116.43398037809698,371.14648222366213,413.6238418432242,295.838253689523,B. nana
60,20.211139896209623,-954.1984419837612,-1295.3489330523253,-1583.7476625821976,-1617.504636499903,-1461.9202697947655,-1161.4507511729382,-718.1036098671841,-284.2278510657519,127.64599222273604,367.9644484962358,403.7891697549919,281.8948827186064,B. nana
61,18.98599602843912,-945.0587496110073,-1298.2466625854154,-1591.6405514460032,-1637.2238115223906,-1470.9693315679524,-1157.3390388392622,-709.1010622421602,-292.33152999565635,120.94111046638109,371.59319638452473,412.1263883554939,285.4474043581019,B. nana
62,19.97741168283966,-951.5385102352745,-1299.6459443435283,-1596.8406384502757,-1636.2840540679524,-1464.377145765077,-1162.9216940074127,-717.3105520332916,-293.11683751284596,128.64092763191917,373.5310348935987,411.05686056500787,293.2206556087515,B. nana
63,20.00298944558603,-949.9729338159543,-1296.9165614739645,-1591.2319197563982,-1634.4868572277878,-1465.3554651260117,-1165.900323399594,-708.2934765263002,-283.346840361403,130.75760147379756,365.8379315898586,402.66989435843635,285.61410527668977,B. nana
64,23.752684775397196,-945.890320609642,-1309.448585106918,-1622.3540504847326,-1657.5195127651652,-1484.9180667090827,-1194.6011864080115,-707.6530344571673,-294.627945454224,131.48753538507108,355.77940647804957,432.19367133263756,303.33604988288477,B. nana
65,20.140853809615955,-946.3817990109435,-1296.8106811535372,-1596.3441082720863,-1633.6877982230922,-1468.0277770885382,-1170.222443900855,-703.1306567135555,-277.1336867218766,130.8221218220974,360.90744372015456,400.93634357902556,287.6125650977739,B. nana
66,20.032637251926133,-954.375828922181,-1297.6227089135457,-1590.8072022268775,-1629.0150106580697,-1454.6138513265403,-1161.1073522559432,-712.4229226117117,-280.50552397749345,131.41637528725443,357.7408523780885,409.2565978251713,287.09811117348073,B. nana
67,19.428759523110674,-952.3387264294475,-1301.5395037495673,-1596.2643804022903,-1634.560294317835,-1461.2088415103012,-1161.1369268619565,-720.9580874873305,-293.93033941323876,125.80127261704075,372.596313593069,419.42249430616477,291.29904275891107,B. nana
68,19.510947089214113,-944.1214271854122,-1300.303259356904,-1600.421878502398,-1636.5299562272514,-1468.3845888626709,-1168.5468121112258,-713.0786749890892,-280.3405635273778,126.54676377726274,360.39693980206926,408.0848848418602,288.9605024367845,B. nana
69,20.216886983265788,-944.7724970719188,-1305.3996249506413,-1620.324068404818,-1649.3029220077262,-1486.6518205426723,-1178.4420604829224,-720.2108827791875,-285.31642449062497,121.22644107105569,370.3742086801139,435.91115658915317,302.7802066586831,B. nana
70,19.9656774817414,-937.1938535093925,-1304.2426906132998,-1609.0109300449274,-1641.4186887270396,-1481.247015104704,-1170.612255676621,-712.702052854811,-282.6514122824445,119.70373330800346,359.76154076637,425.3495256513812,292.5602714310692,B. nana
71,20.234795032936937,-949.1114402393742,-1297.8955953034283,-1601.2361759911046,-1619.4409797005455,-1465.7871879696606,-1167.8934460974433,-715.8719962319134,-288.3363861332275,115.94233359118996,363.612486488674,416.78849445355735,293.99841937707174,B. nana
72,19.559991005852968,-951.3171927810283,-1300.2305301863973,-1594.3295312236685,-1612.2356173924486,-1458.3816887228413,-1153.613930104589,-703.4813329856332,-282.75208158322243,128.75091951751497,361.54551396235036,418.0384013018629,277.3965930111924,B. nana
73,20.156260058762037,-950.1655327838853,-1296.5620885472779,-1597.8237092436764,-1615.5271982718293,-1472.7023496980357,-1166.1174772050208,-715.399495431071,-281.8863973823257,132.41290013871347,365.75634054499983,421.6174059819898,280.5108965251191,B. nana
74,18.924588608894734,-947.7868890684887,-1308.348119513917,-1598.1277129888551,-1624.22282426978,-1474.305429957138,-1159.677526382369,-711.0246537159171,-289.69992240303225,129.87091691162445,354.6979454767467,415.84370374005505,284.9554639970578,B. nana
75,22.910941683287945,-953.794738869868,-1290.551704373306,-1605.3551901700482,-1646.3446297390246,-1466.270638356546,-1182.6227354978207,-699.808165180398,-292.75873942742635,133.16003281577142,349.14537157568947,421.1950729622462,296.26890427760935,B. nana
76,22.517559337089907,-953.1254142160283,-1303.1056826150439,-1606.2890434830997,-1615.7970411485576,-1466.1470538250217,-1189.2381865130026,-693.7073225106394,-291.63615303666654,137.06534235577067,353.6388460474403,421.49286000957505,288.2547594488151,B. nana
77,22.64995046890576,-964.2762415968325,-1300.1607270014695,-1601.2779500471227,-1626.0601857281806,-1440.109526956926,-1168.918996378597,-686.8103874306593,-281.1297880444501,130.67358250878436,362.96773687604724,403.0127435714277,289.0385567975732,B. nana
78,22.196370570239875,-955.2844735454449,-1295.7196026667707,-1597.8621353903202,-1637.780884236004,-1465.6027278290044,-1181.1966735699316,-707.4575514090474,-290.1806410683346,132.32053218532843,359.33154191391867,411.1167152237115,301.2064594511481,B. nana
79,21.969518792781482,-940.3126445789128,-1303.7160527856415,-1610.9577293516325,-1649.2815077770863,-1475.4726283347766,-1183.4263350921403,-703.7186699257267,-286.4944227859179,125.12161453165915,362.9650142093621,413.2527225935208,300.8313077342966,B. nana
80,22.95957730170773,-943.8767873251443,-1298.1549476102948,-1609.2919438072943,-1648.698540949776,-1468.4458513175025,-1188.1060557138096,-705.4737418696322,-285.74259958955423,123.32188649039965,360.06334316920965,414.87096510475476,299.9558770022018,B. nana
81,21.86899689807814,-959.0357182299311,-1290.1229389801595,-1586.2335699610633,-1620.4901494680412,-1442.7160418459011,-1165.8537772059,-705.7742305225598,-290.65682595435175,116.95840942940744,349.06397689443367,395.54376900994356,287.69029902156603,B. nana
82,22.81533122170152,-943.9453136730048,-1295.1720795466217,-1610.8636421053245,-1646.651184565601,-1467.6537223840853,-1181.5421029480326,-702.8680519156457,-286.8894733923463,120.04893984999768,363.9315668049724,411.14980124029114,301.5072018858957,B. nana
83,23.334333133218944,-941.6637988362737,-1312.6837162092786,-1618.1198426283265,-1657.6687456146394,-1483.872292796609,-1190.0887834868802,-709.6132822191731,-289.6319185362461,126.16834933970796,361.25596526384305,422.6140090552248,307.35086473777363,B. nana
84,21.56342093439928,-941.7496142821434,-1300.9228587836503,-1611.1647776790119,-1650.0988969598627,-1472.9927223768898,-1183.8718259501682,-703.4789897100359,-284.52503256926394,120.08335589586251,365.13254659507055,414.2297608255065,307.0496388003837,B. nana
85,22.043947652665103,-943.961642492984,-1296.3571331858752,-1609.9482644624977,-1645.9623963299678,-1467.7810523454993,-1184.7562932670094,-703.0455316327963,-284.4629792581202,122.663552132144,360.3673750125421,414.3587100257815,301.0635934770278,B. nana
86,22.969337224262144,-954.0664101761215,-1279.7117427824794,-1588.1982095820338,-1639.4768732961495,-1460.32303750026,-1189.290896192874,-717.4594876901905,-293.94170884758466,126.55151594904264,363.57681919467274,402.74482033060247,283.240004352261,B. nana
87,21.87089918187429,-952.5535124250606,-1289.3927079053042,-1592.6559366982945,-1632.4099455124112,-1459.9149765824222,-1182.8137682228719,-711.6656373540345,-281.8681526967457,131.69573763111185,362.1012991160486,405.47699387652096,290.5377435182376,B. nana
88,22.82157935517989,-948.988182518325,-1285.5020918535804,-1601.2219689739318,-1644.3868425399708,-1461.2748055159955,-1179.28497567555,-710.410391330999,-289.0698656095877,123.25277230843434,363.76448670483967,410.10511746084615,300.8971627232994,B. nana
89,21.622446230291345,-946.6141337317512,-1295.8298200826432,-1604.4937196165579,-1646.448654132517,-1469.6797839544154,-1180.505673963441,-702.7009475214479,-287.0759396576066,122.96798300011595,367.03893822412135,409.4763049664996,303.5724695371945,B. nana
90,23.77148152330701,-949.4127819658445,-1293.661602051433,-1608.8381963929064,-1647.2088278074632,-1467.778871965309,-1182.1579479615311,-698.7543500134836,-287.3489434816349,131.0389627145396,352.3356102165233,425.3884875679129,289.81417847022095,B. nana
91,22.926114611098413,-938.0926741749774,-1312.095807513382,-1615.985400152705,-1652.2281819305074,-1482.5970766457413,-1188.7380702580087,-702.3715703213898,-295.1131186494747,133.75363931962144,353.59625032926783,425.9900745293535,295.78736010292346,B. nana
92,23.70524234055101,-945.6126039448969,-1297.0799968269896,-1613.734882890342,-1647.8453288124458,-1471.1707132012873,-1187.6602741475333,-700.045135777705,-287.7516120736964,128.81808739233395,351.59024258441366,425.3597245933434,289.9884251041216,B. nana
93,22.818696940600162,-953.9286704720366,-1291.5636831570916,-1606.2289022585778,-1646.2353523254021,-1464.7454688833031,-1180.88810812057,-698.4979451628659,-290.20697655092465,135.45995212629552,354.5893565118561,425.1713619727334,291.02292001104115,B. nana
94,22.113814882303284,-947.2248628849044,-1299.4419743128658,-1611.3517179164528,-1647.9798838432644,-1473.1015497555309,-1184.604499048021,-710.5517471678965,-282.08524903754204,124.94100041480016,362.10522575504206,417.7303799123651,302.8965464128765,B. nana
95,22.198229078662546,-949.1398650462498,-1300.580450075935,-1611.538602126119,-1651.2115263583778,-1474.9089361123295,-1183.5969062902236,-711.7363122136896,-281.15884887631336,122.08363350694484,362.35503727400743,420.50798173829924,305.2513609661935,B. nana
96,22.007261141242186,-953.2557948246174,-1290.201088177233,-1599.576791336691,-1638.3805855947442,-1454.0640595240577,-1175.451576686772,-704.8065542227963,-281.7552204665607,131.2479143899101,360.66443683123276,403.18557539728,290.79368521969417,B. nana
97,22.966458020620554,-954.131490710882,-1278.0425083527575,-1589.7606562487747,-1639.9721945592264,-1458.152405064139,-1191.953155957891,-719.7069217628488,-288.9931434114985,129.37706382013758,362.44673986016244,406.6059076958186,283.06340304241746,B. nana
98,20.410167256362374,-953.0606420679261,-1300.0553349250645,-1600.9026169972544,-1650.8214707159948,-1471.5243288153815,-1172.8635249611364,-693.522355003018,-291.4860270791457,125.09425628826105,364.9416244809451,408.68486369974767,302.12862463854805,B. nana
99,20.615893816302503,-945.0106813217095,-1296.427361569595,-1598.2922322615425,-1638.8047301609972,-1477.6258426654729,-1179.9999321353635,-703.9485922031085,-289.29580494837484,129.21411983282738,359.2937215571842,426.3079211451704,292.9303236819296,B. nana
100,21.242796639280705,-944.3788501559887,-1296.1301449965274,-1609.6960173492976,-1642.4039736766615,-1478.3966586190288,-1179.8236548311518,-702.7918894359789,-284.6035774066318,126.25653930892534,357.5607314252428,416.37059578600247,290.1502481446219,B. nana
101,20.301943409067515,-935.9939759739478,-1306.9417182394855,-1607.3105446989098,-1642.4206254976887,-1480.1049215155415,-1180.9318334189375,-711.5224680378487,-289.6717683490458,128.2189096569656,362.37813941648227,427.8496857126727,292.5521620201249,B. nana
102,20.84037338932657,-949.6105617812901,-1294.8631397032545,-1606.8405570271746,-1644.8077466542675,-1482.4078168128792,-1160.4422817682203,-697.6265396093023,-295.764330254783,116.20776335335194,359.1826475896103,428.9910164633106,293.9426467530447,B. nana
103,20.89269053592704,-956.6204003025028,-1294.8813401989094,-1597.30943174732,-1628.0433737456874,-1471.909921586723,-1150.6145217001078,-683.6421375438139,-281.6544342235327,117.39199052396619,333.70891668529646,406.4590592893478,294.34302025429514,B. nana
104,20.487277572850015,-954.7502707848124,-1291.827618924538,-1590.3949203768802,-1621.845681397034,-1468.641556552993,-1154.5253517543717,-683.9752393096301,-277.7837640082064,114.51696812434757,328.14223724789184,399.97375451572464,275.2813020437851,B. nana
105,19.662416726403425,-949.732606081618,-1298.8268254885445,-1590.906105476143,-1631.1064898070892,-1470.5409882163258,-1152.880250928419,-685.2395338311043,-280.27682412995296,122.56626450811531,338.57056188467317,412.72191595651566,285.1354021627294,B. nana
106,20.0154782367418,-950.0445391980387,-1301.9446678595702,-1604.7171412065225,-1635.540046662244,-1480.7855052646466,-1173.0779040982684,-701.3808752213454,-288.76437476514656,122.9722797633672,353.29213935752256,425.10445382630644,297.1595469836843,B. nana
107,20.603420690545047,-951.1160956360955,-1297.8432606120953,-1602.4046864393486,-1638.3045517030837,-1484.6574308145089,-1170.4012435427678,-692.0292662894193,-284.0610807374556,119.80643477424977,345.2399113348963,424.81828678213355,290.5457191422441,B. nana
108,19.52348489781049,-946.9975954020684,-1300.8460639734485,-1599.2238710403112,-1635.1142868058025,-1472.7441757082315,-1162.3321263134917,-696.6521600904288,-283.7183030472459,122.76010774781336,346.82709016506294,421.3863867160866,287.9527119430956,B. nana
109,21.150242209362496,-959.0416114988163,-1292.6017907515113,-1598.9259063919612,-1638.6076992255996,-1465.0571351488554,-1170.4560694205743,-686.6493579924015,-269.75108043044054,140.51409855294978,358.990869918759,396.1041321216363,293.0403436098628,B. nana
110,19.639373577225058,-946.6507967531511,-1298.7087243233275,-1593.3817859829787,-1629.0481557709652,-1474.9061938677396,-1164.3671798498372,-705.8154751866279,-285.81980636599457,131.22721122127467,348.9207383721711,418.0042436187092,286.5119160820097,B. nana
111,18.863925359793,-944.5679606894528,-1298.5128522460213,-1587.5952003881262,-1631.7623504294775,-1476.4427563704578,-1162.4316234100986,-701.3759398850744,-279.2361476466579,125.5803814289433,339.64346652994453,420.19390595523964,288.71322697242925,B. nana
112,18.876985273337112,-950.1255392225218,-1306.370898037279,-1588.0161066574794,-1626.2611437330643,-1480.3557398895632,-1167.8697373662635,-697.824052910134,-274.49781688099677,127.55267501247056,337.8682191622699,415.1740989346158,282.9054871111807,B. nana
