DurationTime,ZeroCrossRate,StartTime,EndTime,EntropyTime,LocalMaxMean,PeakToPeak,RmsTime,StartToMax,BandWidth,MaxFreq,MinFreq,PeakFreq,PeaksAbove,Category
419,0.051,0.0006,0.0,0.051,0,0.11,0.3721,0.08,0.0328,1.67,5.8,4.12,4.51,1,M. minutus
420,0.08800000000000001,0.0003,0.0,0.08800000000000001,0,0.12,0.5586,0.11,0.0246,1.16,5.15,3.99,4.38,1,M. minutus
421,0.059000000000000004,0.0005,0.0,0.059000000000000004,0,0.43,1.3667,0.34,0.0226,1.03,5.02,3.99,4.38,1,M. minutus
422,0.087,0.0003,0.0,0.087,0,0.37,0.9991000000000002,0.28,0.0069,0.38,3.86,3.48,3.73,1,M. minutus
423,0.092,0.0003,0.0,0.092,0,0.42,1.1748,0.31,0.0146,0.77,4.38,3.6,3.86,1,M. minutus
424,0.09300000000000001,0.0003,0.0,0.09300000000000001,0,0.62,1.6885,0.47,0.0123,0.38,3.86,3.48,3.6,1,M. minutus
425,0.09699999999999999,0.0003,0.0,0.09699999999999999,0,0.5,1.3897,0.37,0.0299,1.03,4.76,3.73,3.99,1,M. minutus
426,0.086,0.0004,0.0,0.086,0,0.54,1.5547,0.41,0.0109,0.38,3.86,3.48,3.73,1,M. minutus
427,0.084,0.0004,0.0,0.084,0,0.39,1.0752,0.3,0.0377,1.41,5.02,3.6,3.86,1,M. minutus
428,0.07,0.0004,0.0,0.07,0,0.38,1.0357,0.29,0.0144,0.38,3.99,3.6,3.73,1,M. minutus
429,0.065,0.0005,0.0,0.065,0,0.37,1.128,0.28,0.0113,0.9,4.51,3.6,3.86,1,M. minutus
430,0.066,0.0005,0.0,0.066,0,0.33,0.9488,0.26,0.0274,0.51,4.12,3.6,3.86,1,M. minutus
431,0.134,0.0002,0.0,0.134,0,0.15,1.2398,0.16,0.025,4.64,7.99,3.35,4.38,3,M. minutus
432,0.11,0.0003,0.0,0.11,0,0.11,0.7969,0.12,0.0204,9.02,9.02,0.0,4.76,3,M. minutus
433,0.106,0.0003,0.0,0.106,0,0.2,1.3277,0.22,0.0151,6.18,8.89,2.7,4.38,1,M. minutus
434,0.09,0.0003,0.0,0.09,0,0.21,1.0923,0.21,0.0215,8.76,8.76,0.0,4.12,2,M. minutus
435,0.028999999999999998,0.001,0.0,0.028999999999999998,0,0.08,0.2251,0.06,0.0099,1.41,4.51,3.09,3.86,1,M. minutus
436,0.040999999999999995,0.0007,0.0,0.040999999999999995,0,0.03,0.1245,0.02,0.0283,12.63,15.72,3.09,3.6,3,M. minutus
437,0.038,0.0008,0.0,0.038,0,0.32,1.336,0.28,0.0194,9.53,9.53,0.0,5.15,2,M. minutus
438,0.015,0.002,0.0,0.015,0,0.04,0.1768,0.03,0.0038,1.54,4.25,2.7,3.22,1,M. minutus
439,0.065,0.0005,0.0,0.065,0,0.18,1.0855,0.17,0.0442,9.79,9.79,0.0,5.15,2,M. minutus
440,0.021,0.0014,0.0,0.021,0,0.06,0.3164,0.05,0.0078,3.73,6.31,2.57,3.35,2,M. minutus
441,0.023,0.0013,0.0,0.023,0,0.06,0.1939,0.05,0.0154,1.41,5.41,3.99,4.51,1,M. minutus
442,0.038,0.0008,0.0,0.038,0,0.05,0.2598,0.04,0.0232,3.73,6.31,2.57,3.22,3,M. minutus
443,0.035,0.0009,0.0,0.035,0,0.27,1.148,0.24,0.0166,10.18,10.18,0.0,5.02,2,M. minutus
444,0.043,0.0007,0.0,0.043,0,0.24,0.8661999999999997,0.2,0.0183,7.6,7.6,0.0,5.15,2,M. minutus
445,0.040999999999999995,0.0007,0.0,0.040999999999999995,0,0.19,0.6504,0.15,0.0148,2.57,7.08,4.51,5.15,1,M. minutus
446,0.034,0.0009,0.0,0.034,0,0.12,0.3638,0.08999999999999998,0.0118,1.41,6.05,4.64,4.89,1,M. minutus
447,0.033,0.0009,0.0,0.033,0,0.04,0.126,0.03,0.0145,5.28,9.79,4.51,4.76,2,M. minutus
448,0.022000000000000002,0.0014,0.0,0.022000000000000002,0,0.13,0.6338,0.12,0.012,2.96,7.47,4.51,5.54,1,M. minutus
449,0.045,0.0007,0.0,0.045,0,0.04,0.1528,0.03,0.0039,11.47,11.85,0.38,5.02,4,M. minutus
450,0.031,0.001,0.0,0.031,0,0.13,0.4771,0.1,0.0146,3.09,7.6,4.51,5.41,1,M. minutus
451,0.278,0.0001,0.0,0.278,0,0.11,0.9033000000000002,0.12,0.0946,2.57,6.96,4.38,4.64,1,M. minutus
452,0.247,0.0001,0.0,0.247,0,0.07,0.5405,0.07,0.1774,5.41,9.53,4.12,4.64,2,M. minutus
453,0.495,0.0001,0.0,0.495,0,0.04,0.8433,0.06,0.0893,7.08,7.08,0.0,4.64,2,M. minutus
454,0.23600000000000002,0.0001,0.0,0.23600000000000002,0,0.04,0.2861,0.03,0.1485,11.85,11.85,0.0,4.38,6,M. minutus
455,0.226,0.0001,0.0,0.226,0,0.04,0.2564,0.03,0.0256,11.85,11.85,0.0,4.12,5,M. minutus
456,0.223,0.0001,0.0,0.223,0,0.17,1.6587,0.22,0.0192,1.67,6.05,4.38,4.64,1,M. minutus
457,0.182,0.0002,0.0,0.182,0,0.13,0.9483,0.15,0.0244,2.96,7.34,4.38,4.64,1,M. minutus
458,0.184,0.0002,0.0,0.184,0,0.06,0.4033,0.05,0.0112,5.41,9.53,4.12,4.64,2,M. minutus
459,0.166,0.0002,0.0,0.166,0,0.03,0.1719,0.03,0.09699999999999999,11.85,11.85,0.0,4.51,4,M. minutus
460,0.18600000000000003,0.0002,0.0,0.18600000000000003,0,0.15,1.2178,0.17,0.0327,1.8,6.18,4.38,4.64,1,M. minutus
461,0.203,0.0001,0.0,0.203,0,0.2,1.4996,0.23,0.0241,4.76,9.15,4.38,4.64,3,M. minutus
462,0.207,0.0001,0.0,0.207,0,0.15,1.1983,0.15,0.0104,5.15,9.28,4.12,4.51,1,M. minutus
463,0.179,0.0002,0.0,0.179,0,0.1,0.6797,0.1,0.0096,5.15,9.28,4.12,4.51,2,M. minutus
464,0.153,0.0002,0.0,0.153,0,0.04,0.3408,0.04,0.0193,6.44,6.44,0.0,4.64,2,M. minutus
465,0.16899999999999998,0.0002,0.0,0.16899999999999998,0,0.06,0.5459,0.07,0.0198,2.44,6.7,4.25,4.64,1,M. minutus
466,0.166,0.0002,0.0,0.166,0,0.14,0.9761,0.15,0.0216,6.96,6.96,0.0,4.64,2,M. minutus
467,0.10400000000000001,0.0003,0.0,0.10400000000000001,0,0.07,0.3721,0.07,0.0267,2.06,6.18,4.12,4.51,1,M. minutus
468,0.179,0.0002,0.0,0.179,0,0.05,0.4194,0.06,0.0254,2.32,6.57,4.25,4.64,1,M. minutus
469,0.255,0.0001,0.0,0.255,0,0.06,0.5947,0.07,0.0152,4.89,9.15,4.25,4.51,2,M. minutus
470,0.095,0.0003,0.0,0.095,0,0.04,0.2471,0.04,0.0202,10.44,10.44,0.0,5.28,3,M. minutus
471,0.191,0.0002,0.0,0.191,0,0.06,0.459,0.07,0.0203,2.57,6.96,4.38,4.64,1,M. minutus
472,0.24100000000000002,0.0001,0.0,0.24100000000000002,0,0.06,0.5581,0.07,0.027000000000000003,2.57,6.96,4.38,4.64,1,M. minutus
473,0.218,0.0001,0.0,0.218,0,0.05,0.4121,0.06,0.0329,2.96,7.21,4.25,4.64,1,M. minutus
474,0.08199999999999999,0.0004,0.0,0.08199999999999999,0,0.11,0.4385,0.1,0.0402,2.96,7.21,4.25,4.64,1,M. minutus
475,0.13,0.0002,0.0,0.13,0,0.05,0.3989,0.06,0.0381,5.28,9.28,3.99,4.51,2,M. minutus
476,0.154,0.0002,0.0,0.154,0,0.22,1.4664,0.24,0.0378,2.19,6.05,3.86,4.38,1,M. minutus
477,0.149,0.0002,0.0,0.149,0,0.24,1.7896,0.26,0.0372,2.06,5.92,3.86,4.38,1,M. minutus
478,0.14400000000000002,0.0002,0.0,0.14400000000000002,0,0.29,1.834,0.31,0.03,2.32,6.18,3.86,4.38,1,M. minutus
479,0.147,0.0002,0.0,0.147,0,0.2,1.5196,0.22,0.0415,2.19,5.92,3.73,4.25,1,M. minutus
480,0.15,0.0002,0.0,0.15,0,0.21,1.4844,0.24,0.0333,3.73,7.21,3.48,4.25,1,M. minutus
481,0.127,0.0002,0.0,0.127,0,0.22,1.4034,0.22,0.0397,3.6,7.08,3.48,4.25,1,M. minutus
482,0.127,0.0002,0.0,0.127,0,0.22,1.3511,0.22,0.0424,3.22,6.96,3.73,4.25,1,M. minutus
483,0.133,0.0002,0.0,0.133,0,0.22,1.5489,0.24,0.0397,3.09,6.7,3.6,4.25,1,M. minutus
484,0.03,0.001,0.0,0.03,0,0.07,0.2002,0.05,0.0196,5.02,5.02,0.0,3.48,2,M. minutus
485,0.03,0.001,0.0,0.03,0,0.04,0.1343,0.03,0.0212,11.85,11.85,0.0,4.38,3,M. minutus
486,0.03,0.001,0.0,0.03,0,0.03,0.0898,0.02,0.0154,11.98,11.98,0.0,4.38,3,M. minutus
487,0.047,0.0006,0.0,0.047,0,0.14,0.4033,0.11,0.0133,1.41,5.8,4.38,4.64,1,M. minutus
488,0.049,0.0006,0.0,0.049,0,0.19,0.5235,0.15,0.0149,1.54,5.8,4.25,4.51,1,M. minutus
489,0.059000000000000004,0.0005,0.0,0.059000000000000004,0,0.36,1.1704,0.29,0.0154,1.54,5.8,4.25,4.51,1,M. minutus
490,0.062,0.0005,0.0,0.062,0,0.63,1.7969,0.49,0.0266,1.41,5.54,4.12,4.38,1,M. minutus
491,0.022000000000000002,0.0014,0.0,0.022000000000000002,0,0.03,0.1211,0.02,0.0065,11.98,11.98,0.0,3.48,3,M. minutus
492,0.017,0.0018,0.0,0.017,0,0.05,0.1787,0.04,0.0126,4.38,4.38,0.0,3.22,2,M. minutus
493,0.019,0.0016,0.0,0.019,0,0.04,0.1353,0.03,0.0078,11.85,11.85,0.0,2.96,3,M. minutus
494,0.017,0.0018,0.0,0.017,0,0.06,0.1934,0.05,0.0109,4.38,4.38,0.0,3.22,2,M. minutus
495,0.017,0.0018,0.0,0.017,0,0.04,0.1211,0.03,0.0121,11.85,11.85,0.0,3.22,3,M. minutus
496,0.02,0.0015,0.0,0.02,0,0.05,0.1787,0.04,0.0155,11.85,11.85,0.0,2.83,3,M. minutus
497,0.027999999999999997,0.0011,0.0,0.027999999999999997,0,0.08,0.249,0.06,0.0146,1.93,5.15,3.22,3.99,1,M. minutus
498,0.027000000000000003,0.0011,0.0,0.027000000000000003,0,0.06,0.1699,0.04,0.0156,11.85,11.85,0.0,4.12,3,M. minutus
499,0.057,0.0005,0.0,0.057,0,0.07,0.3662,0.07,0.0221,5.28,5.54,0.25,3.86,2,M. minutus
500,0.07,0.0004,0.0,0.07,0,0.02,0.0757,0.02,0.0242,11.98,11.98,0.0,4.25,3,M. minutus
501,0.071,0.0004,0.0,0.071,0,0.05,0.1821,0.04,0.015,0.64,4.76,4.12,4.38,1,M. minutus
502,0.07,0.0004,0.0,0.07,0,0.05,0.1543,0.04,0.0232,0.77,4.76,3.99,4.25,1,M. minutus
503,0.032,0.0009,0.0,0.032,0,0.06,0.1719,0.04,0.0112,11.85,11.85,0.0,4.38,3,M. minutus
504,0.005,0.0061,0.0,0.005,0,0.02,0.0659,0.01,0.0025,11.85,11.85,0.0,0.64,4,M. minutus
505,0.048,0.0006,0.0,0.048,0,0.11,0.4229,0.08999999999999998,0.021,2.83,6.31,3.48,4.38,1,M. minutus
506,0.042,0.0007,0.0,0.042,0,0.11,0.4107,0.1,0.0207,2.32,6.31,3.99,4.51,1,M. minutus
507,0.044000000000000004,0.0007,0.0,0.044000000000000004,0,0.09,0.3613,0.08,0.0186,2.06,6.05,3.99,4.51,1,M. minutus
508,0.063,0.0005,0.0,0.063,0,0.12,0.5039,0.11,0.0248,1.67,5.92,4.25,4.51,1,M. minutus
509,0.076,0.0004,0.0,0.076,0,0.19,0.9722,0.19,0.02,2.06,6.18,4.12,4.51,2,M. minutus
510,0.111,0.0003,0.0,0.111,0,0.26,1.2671,0.25,0.0317,0.9,5.02,4.12,4.25,1,M. minutus
511,0.09300000000000001,0.0003,0.0,0.09300000000000001,0,0.05,0.187,0.04,0.0116,0.38,3.86,3.48,3.6,1,M. minutus
512,0.094,0.0003,0.0,0.094,0,0.04,0.1318,0.03,0.0074,0.38,3.86,3.48,3.6,1,M. minutus
513,0.099,0.0003,0.0,0.099,0,0.08,0.2383,0.06,0.0268,0.51,3.99,3.48,3.73,1,M. minutus
514,0.09699999999999999,0.0003,0.0,0.09699999999999999,0,0.11,0.3726,0.08,0.0134,3.6,3.99,0.38,3.86,2,M. minutus
515,0.10099999999999999,0.0003,0.0,0.10099999999999999,0,0.16,0.5654,0.13,0.0216,3.99,4.25,0.25,3.86,2,M. minutus
516,0.095,0.0003,0.0,0.095,0,0.26,0.8461999999999998,0.2,0.026000000000000002,3.99,4.25,0.25,3.86,2,M. minutus
517,0.11,0.0003,0.0,0.11,0,0.18,0.6255,0.14,0.0293,3.99,4.25,0.25,3.86,2,M. minutus
518,0.11800000000000001,0.0003,0.0,0.11800000000000001,0,0.29,0.8921,0.23,0.0088,0.38,3.73,3.35,3.48,1,M. minutus
519,0.10800000000000001,0.0003,0.0,0.10800000000000001,0,0.06,0.1787,0.04,0.0155,4.89,4.89,0.0,3.99,3,M. minutus
520,0.092,0.0003,0.0,0.092,0,0.06,0.1743,0.05,0.0375,5.02,5.02,0.0,3.99,3,M. minutus
521,0.076,0.0004,0.0,0.076,0,0.05,0.1714,0.04,0.0362,4.89,4.89,0.0,4.12,3,M. minutus
522,0.094,0.0003,0.0,0.094,0,0.14,0.4844,0.11,0.0273,4.12,4.38,0.25,3.73,2,M. minutus
523,0.107,0.0003,0.0,0.107,0,0.14,0.4194,0.11,0.0147,0.38,3.73,3.35,3.6,1,M. minutus
524,0.096,0.0003,0.0,0.096,0,0.08,0.2422,0.06,0.0079,0.25,3.73,3.48,3.6,1,M. minutus
525,0.023,0.0013,0.0,0.023,0,0.19,0.5464,0.15,0.0094,8.25,8.25,0.0,4.12,4,M. minutus
526,0.055999999999999994,0.0005,0.0,0.055999999999999994,0,0.17,0.9385,0.16,0.0275,9.02,9.02,0.0,4.25,6,M. minutus
527,0.032,0.0009,0.0,0.032,0,0.33,0.9527000000000002,0.26,0.0179,9.28,9.28,0.0,4.25,3,M. minutus
528,0.037000000000000005,0.0008,0.0,0.037000000000000005,0,0.38,1.1446,0.29,0.0174,5.8,9.53,3.73,4.12,2,M. minutus
529,0.043,0.0007,0.0,0.043,0,0.35,1.2994,0.29,0.0164,5.92,9.53,3.6,4.12,2,M. minutus
530,0.033,0.0009,0.0,0.033,0,0.41,1.3189,0.33,0.0176,6.44,9.79,3.35,4.12,2,M. minutus
531,0.027999999999999997,0.0011,0.0,0.027999999999999997,0,0.27,0.8451999999999998,0.21,0.0119,9.92,9.92,0.0,4.25,3,M. minutus
532,0.03,0.001,0.0,0.03,0,0.06,0.311,0.05,0.0198,6.18,8.76,2.57,3.22,1,M. minutus
533,0.033,0.0009,0.0,0.033,0,0.09,0.4922,0.08,0.022000000000000002,6.31,8.5,2.19,2.83,1,M. minutus
534,0.025,0.0012,0.0,0.025,0,0.07,0.356,0.06,0.0158,5.67,7.99,2.32,3.09,1,M. minutus
535,0.027000000000000003,0.0011,0.0,0.027000000000000003,0,0.05,0.2534,0.05,0.0186,5.28,7.86,2.57,3.09,1,M. minutus
536,0.028999999999999998,0.001,0.0,0.028999999999999998,0,0.05,0.2275,0.04,0.0233,9.15,11.85,2.7,3.09,2,M. minutus
537,0.032,0.0009,0.0,0.032,0,0.06,0.2739,0.05,0.0233,4.51,6.96,2.44,3.22,2,M. minutus
538,0.035,0.0009,0.0,0.035,0,0.05,0.2349,0.04,0.0275,9.28,11.85,2.57,3.22,3,M. minutus
539,0.037000000000000005,0.0008,0.0,0.037000000000000005,0,0.08,0.4087,0.08,0.0269,3.99,6.44,2.44,3.48,1,M. minutus
540,0.059000000000000004,0.0005,0.0,0.059000000000000004,0,0.15,1.3316,0.15,0.0084,10.95,10.95,0.0,6.83,4,M. minutus
541,0.047,0.0006,0.0,0.047,0,0.05,0.3711,0.04,0.0053,11.34,15.72,4.38,5.02,5,M. minutus
542,0.047,0.0006,0.0,0.047,0,0.05,0.3623,0.04,0.0049,7.6,11.85,4.25,6.18,3,M. minutus
543,0.087,0.0003,0.0,0.087,0,0.19,0.6665,0.15,0.0129,0.25,3.73,3.48,3.6,1,M. minutus
544,0.092,0.0003,0.0,0.092,0,0.18,0.5918,0.14,0.0212,0.38,3.73,3.35,3.6,1,M. minutus
545,0.085,0.0004,0.0,0.085,0,0.12,0.334,0.08999999999999998,0.0265,0.25,3.73,3.48,3.6,1,M. minutus
546,0.08199999999999999,0.0004,0.0,0.08199999999999999,0,0.09,0.2671,0.07,0.0101,0.25,3.73,3.48,3.6,1,M. minutus
547,0.083,0.0004,0.0,0.083,0,0.08,0.2456,0.06,0.0081,0.38,3.73,3.35,3.48,1,M. minutus
548,0.081,0.0004,0.0,0.081,0,0.07,0.1787,0.05,0.0058,0.38,3.73,3.35,3.6,1,M. minutus
549,0.07,0.0004,0.0,0.07,0,0.09,0.7437,0.08999999999999998,0.0052,6.7,7.34,0.64,5.15,2,M. minutus
550,0.028999999999999998,0.001,0.0,0.028999999999999998,0,0.18,0.6353,0.14,0.005,2.96,7.47,4.51,5.02,1,M. minutus
551,0.017,0.0018,0.0,0.017,0,0.12,0.419,0.1,0.0076,3.99,11.98,7.99,9.66,1,M. minutus
552,0.026000000000000002,0.0012,0.0,0.026000000000000002,0,0.05,0.169,0.04,0.0167,9.28,9.92,0.64,4.38,4,M. minutus
553,0.018000000000000002,0.0017,0.0,0.018000000000000002,0,0.21,0.7632,0.16,0.0069,12.76,12.76,0.0,9.41,2,M. minutus
554,0.017,0.0018,0.0,0.017,0,0.22,0.8706,0.18,0.0083,5.15,12.89,7.73,9.28,1,M. minutus
555,0.015,0.002,0.0,0.015,0,0.17,0.6978,0.15,0.0078,3.86,11.98,8.12,9.02,1,M. minutus
556,0.059000000000000004,0.0005,0.0,0.059000000000000004,0,0.07,0.3091,0.06,0.0123,7.08,7.86,0.77,5.02,2,M. minutus
557,0.069,0.0004,0.0,0.069,0,0.05,0.3018,0.05,0.0095,6.96,7.6,0.64,5.02,3,M. minutus
558,0.040999999999999995,0.0007,0.0,0.040999999999999995,0,0.06,0.2915,0.05,0.0088,6.7,7.47,0.77,5.15,2,M. minutus
559,0.049,0.0006,0.0,0.049,0,0.07,0.2725,0.06,0.0082,6.44,7.08,0.64,4.89,4,M. minutus
560,0.057,0.0005,0.0,0.057,0,0.51,1.7208,0.41,0.0279,2.32,6.7,4.38,4.64,1,M. minutus
561,0.017,0.0018,0.0,0.017,0,0.26,1.0601,0.21,0.0071,5.02,12.76,7.73,9.15,2,M. minutus
562,0.018000000000000002,0.0017,0.0,0.018000000000000002,0,0.11,0.353,0.08999999999999998,0.0065,12.11,12.76,0.64,9.28,3,M. minutus
563,0.06,0.0005,0.0,0.06,0,0.54,1.7818,0.44,0.0182,2.06,6.44,4.38,4.64,1,M. minutus
564,0.02,0.0015,0.0,0.02,0,0.14,0.4341,0.11,0.0079,12.5,13.14,0.64,9.53,3,M. minutus
565,0.019,0.0016,0.0,0.019,0,0.22,0.7085,0.17,0.0076,5.02,13.01,7.99,9.28,2,M. minutus
566,0.054000000000000006,0.0006,0.0,0.054000000000000006,0,0.59,1.8394,0.48,0.0184,1.93,6.31,4.38,4.64,1,M. minutus
567,0.018000000000000002,0.0017,0.0,0.018000000000000002,0,0.23,0.8238,0.19,0.0094,12.24,13.01,0.77,9.28,3,M. minutus
568,0.019,0.0016,0.0,0.019,0,0.29,1.1021,0.24,0.0088,13.14,13.14,0.0,9.28,4,M. minutus
569,0.042,0.0007,0.0,0.042,0,0.48,1.5308,0.39,0.013999999999999999,2.57,6.96,4.38,4.76,1,M. minutus
570,0.044000000000000004,0.0007,0.0,0.044000000000000004,0,0.09,0.2861,0.07,0.0343,6.83,7.47,0.64,4.76,2,M. minutus
571,0.046,0.0007,0.0,0.046,0,0.15,0.4766,0.12,0.0264,6.96,7.73,0.77,4.89,2,M. minutus
572,0.036000000000000004,0.0008,0.0,0.036000000000000004,0,0.11,0.3955,0.08999999999999998,0.0237,6.57,7.34,0.77,4.76,2,M. minutus
573,0.031,0.001,0.0,0.031,0,0.12,0.5112,0.11,0.0216,6.7,7.34,0.64,4.38,2,M. minutus
574,0.023,0.0013,0.0,0.023,0,0.14,0.4282,0.11,0.013000000000000001,4.64,5.41,0.77,4.64,2,M. minutus
575,0.022000000000000002,0.0014,0.0,0.022000000000000002,0,0.07,0.2197,0.05,0.0148,11.21,11.85,0.64,7.99,4,M. minutus
576,0.022000000000000002,0.0014,0.0,0.022000000000000002,0,0.06,0.2105,0.05,0.0148,11.21,11.85,0.64,7.99,4,M. minutus
577,0.026000000000000002,0.0012,0.0,0.026000000000000002,0,0.16,0.6504,0.13,0.0105,6.18,9.92,3.73,8.25,2,M. minutus
578,0.023,0.0013,0.0,0.023,0,0.09,0.3184,0.07,0.0091,11.21,11.85,0.64,7.86,4,M. minutus
579,0.023,0.0013,0.0,0.023,0,0.09,0.3355,0.07,0.0084,11.21,11.85,0.64,8.12,4,M. minutus
580,0.049,0.0006,0.0,0.049,0,0.03,0.1279,0.02,0.0215,15.72,16.24,0.51,5.67,7,M. minutus
581,0.032,0.0009,0.0,0.032,0,0.15,0.4902,0.12,0.0199,5.67,6.44,0.77,4.64,2,M. minutus
582,0.046,0.0007,0.0,0.046,0,0.1,0.4033,0.08,0.036000000000000004,9.02,9.66,0.64,3.73,2,M. minutus
583,0.046,0.0007,0.0,0.046,0,0.03,0.1455,0.03,0.0235,15.59,16.24,0.64,5.15,4,M. minutus
584,0.05,0.0006,0.0,0.05,0,0.05,0.2612,0.04,0.0108,11.21,11.85,0.64,4.89,3,M. minutus
585,0.08,0.0004,0.0,0.08,0,0.03,0.1626,0.02,0.016,15.59,16.24,0.64,0.77,4,M. minutus
586,0.038,0.0008,0.0,0.038,0,0.12,0.3911,0.08999999999999998,0.0202,5.15,5.92,0.77,4.76,2,M. minutus
587,0.033,0.0009,0.0,0.033,0,0.08,0.3574,0.06,0.0246,11.21,11.85,0.64,3.99,3,M. minutus
588,0.03,0.001,0.0,0.03,0,0.48,1.7549,0.41,0.0148,5.8,9.28,3.48,5.15,1,M. minutus
589,0.040999999999999995,0.0007,0.0,0.040999999999999995,0,0.7,1.8834,0.61,0.0239,10.82,13.92,3.09,4.64,3,M. minutus
590,0.040999999999999995,0.0007,0.0,0.040999999999999995,0,0.62,1.8921,0.55,0.0153,13.01,16.37,3.35,4.89,3,M. minutus
591,0.042,0.0007,0.0,0.042,0,0.49,1.8712,0.45,0.0326,6.7,10.18,3.48,5.41,2,M. minutus
592,0.042,0.0007,0.0,0.042,0,0.64,1.9415,0.58,0.0132,12.89,16.5,3.6,5.54,3,M. minutus
593,0.036000000000000004,0.0008,0.0,0.036000000000000004,0,0.56,1.9092,0.55,0.0219,13.14,16.37,3.22,4.89,4,M. minutus
594,0.037000000000000005,0.0008,0.0,0.037000000000000005,0,0.65,1.9302,0.61,0.0181,13.01,16.11,3.09,4.89,3,M. minutus
595,0.034,0.0009,0.0,0.034,0,0.59,1.8892,0.55,0.0191,13.14,16.37,3.22,4.89,3,M. minutus
596,0.032,0.0009,0.0,0.032,0,0.11,0.4746,0.08999999999999998,0.0156,4.64,5.41,0.77,3.99,2,M. minutus
597,0.044000000000000004,0.0007,0.0,0.044000000000000004,0,0.32,1.3706,0.25,0.0229,11.34,11.34,0.0,5.28,2,M. minutus
598,0.069,0.0004,0.0,0.069,0,0.07,0.3086,0.06,0.0455,6.44,7.08,0.64,4.38,4,M. minutus
599,0.053,0.0006,0.0,0.053,0,0.38,1.3379,0.32,0.0188,2.44,6.44,3.99,4.51,1,M. minutus
600,0.052000000000000005,0.0006,0.0,0.052000000000000005,0,0.24,0.7221999999999998,0.19,0.0147,2.32,6.18,3.86,4.38,1,M. minutus
601,0.04,0.0008,0.0,0.04,0,0.16,0.5308,0.13,0.0172,5.41,6.18,0.77,4.38,2,M. minutus
602,0.039,0.0008,0.0,0.039,0,0.16,0.5088,0.13,0.0257,5.54,6.31,0.77,4.12,2,M. minutus
603,0.031,0.001,0.0,0.031,0,0.13,0.4385,0.1,0.0202,5.28,5.92,0.64,3.86,2,M. minutus
604,0.027000000000000003,0.0011,0.0,0.027000000000000003,0,0.11,0.4077,0.08999999999999998,0.0152,4.64,5.28,0.64,3.73,2,M. minutus
605,0.025,0.0012,0.0,0.025,0,0.1,0.4141,0.08999999999999998,0.015,4.64,5.28,0.64,3.6,2,M. minutus
606,0.023,0.0013,0.0,0.023,0,0.09,0.3447,0.07,0.0162,4.89,5.54,0.64,3.6,2,M. minutus
607,0.021,0.0014,0.0,0.021,0,0.07,0.3135,0.06,0.0121,4.25,5.02,0.77,3.73,2,M. minutus
608,0.022000000000000002,0.0014,0.0,0.022000000000000002,0,0.09,0.3604,0.08,0.0135,4.38,5.15,0.77,3.73,2,M. minutus
609,0.025,0.0012,0.0,0.025,0,0.11,0.3906,0.08999999999999998,0.0074,6.31,7.08,0.77,6.96,2,M. minutus
610,0.022000000000000002,0.0014,0.0,0.022000000000000002,0,0.1,0.418,0.08,0.0112,4.38,5.15,0.77,3.73,2,M. minutus
611,0.026000000000000002,0.0012,0.0,0.026000000000000002,0,0.06,0.3252,0.06,0.0176,4.89,5.54,0.64,3.86,2,M. minutus
612,0.021,0.0014,0.0,0.021,0,0.06,0.2642,0.05,0.0109,4.38,5.02,0.64,3.6,2,M. minutus
613,0.045,0.0007,0.0,0.045,0,0.12,0.396,0.08999999999999998,0.0122,5.02,5.8,0.77,4.25,2,M. minutus
614,0.039,0.0008,0.0,0.039,0,0.05,0.2168,0.04,0.0094,6.44,7.08,0.64,6.96,4,M. minutus
615,0.042,0.0007,0.0,0.042,0,0.11,0.3858,0.08999999999999998,0.0182,5.28,6.05,0.77,4.38,2,M. minutus
616,0.045,0.0007,0.0,0.045,0,0.22,0.7652,0.18,0.0141,5.41,6.18,0.77,4.64,2,M. minutus
617,0.057,0.0005,0.0,0.057,0,0.04,0.1875,0.03,0.009000000000000001,6.44,7.08,0.64,6.96,3,M. minutus
618,0.054000000000000006,0.0006,0.0,0.054000000000000006,0,0.35,1.1294,0.29,0.0178,2.83,6.83,3.99,4.38,2,M. minutus
619,0.045,0.0007,0.0,0.045,0,0.31,1.2725,0.28,0.026000000000000002,3.6,7.73,4.12,5.15,2,M. minutus
620,0.043,0.0007,0.0,0.043,0,0.29,1.1719,0.26,0.0202,2.32,6.57,4.25,4.89,1,M. minutus
621,0.037000000000000005,0.0008,0.0,0.037000000000000005,0,0.27,1.0552,0.24,0.0199,7.73,7.73,0.0,4.89,2,M. minutus
622,0.055999999999999994,0.0005,0.0,0.055999999999999994,0,0.05,0.1782,0.04,0.0098,2.32,6.83,4.51,4.76,1,M. minutus
623,0.047,0.0006,0.0,0.047,0,0.04,0.1729,0.04,0.0301,3.86,8.25,4.38,4.64,2,M. minutus
624,0.079,0.0004,0.0,0.079,0,0.04,0.1504,0.03,0.0512,2.32,6.7,4.38,4.64,1,M. minutus
625,0.034,0.0009,0.0,0.034,0,0.06,0.2134,0.05,0.0158,2.32,6.57,4.25,4.76,1,M. minutus
626,0.028999999999999998,0.001,0.0,0.028999999999999998,0,0.02,0.0742,0.02,0.0218,8.63,11.98,3.35,3.86,3,M. minutus
627,0.036000000000000004,0.0008,0.0,0.036000000000000004,0,0.03,0.1177,0.02,0.0291,9.02,11.85,2.83,5.8,3,M. minutus
